Time,Alpha_L1,Alpha_L2,Alpha_R1,Alpha_R2,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L2,Fz_R1,Fz_R2,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_R1,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Xctc_L1,Xctc_L2,Xctc_R1,Xctc_R2,Xo,X_L1,X_L2,X_Obj_1,X_R1,X_R2,Yaw,YawO_1,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1,Yctc_L2,Yctc_R1,Yctc_R2,Yo,Y_L1,Y_L2,Y_Obj_1,Y_R1,Y_R2,Zgnd_L1,Zgnd_L2,Zgnd_R1,Zgnd_R2,Zo,Z_L1,Z_L2,Z_Obj_1,Z_R1,Z_R2
4.05, 0.2341172871146, 3.685778057009, 0.6061453136808, 3.744667482845, 2.525194602086, -0.3681704932831, 0, 717.9639454666, -5.471239815599, 649.4642753232, -65.5203871304, -531.3238684091, -2786.752424708, -708.5807331987, -1293.349167815, 5246.990741188, 3764.955193774, 3558.109777004, 1693.905848334, 6, 1.204793042386, 2.089290891438, 0.1132022553652, -0, -0, -0, -0, -0, -2.674648454241, 0, 0, 0, 0, 0, -2.674653678418, -2.547763471806, -1.803519440883, -2.24608790893, -1.823054009238, 66.38973931283, 66.03299146792, 66.34946197178, 65.88006562613, 134.5759126435, 3.310061356784, 2.926022311057, 63.77317048172, 1, 119.6780139789, 120, 119.6785706481, 134.7273478154, 131.8738338163, 134.4267767879, 131.5631604658, 134.5759126435, 134.7291242049, 131.8757518453, 151.1979363446, 134.4284582445, 131.5651608567, -10.62020731324, 0, -7.301821895836, -10.98066807887, -7.687560243096, -11.06335305016, 2.912657714993, 3.452016061762, 1.267361547526, 1.807345127882, 2.089290891438, 2.926521107185, 3.461901271231, 0, 1.27981823735, 1.81757583829, -0, -5.551115123126e-17, -0, -5.551115123126e-17, -0.00575508851071, 0.3141108742925, 0.3197931649665, 0, 0.3204770637978, 0.3275135978055
4.075, -0.05772964892216, 3.1956533054, 0.2950542773065, 3.220052361984, 6.715831224707, -0.2982149515384, 0, 715.8065777373, -4.71710060581, 624.4253196939, -73.07385772993, -72.5068733243, -2520.143913212, -420.2288451558, -1292.839324128, 5047.75334768, 3619.995427103, 3732.754958774, 1809.236946142, 6, 1.003786590076, 1.986802208067, 0.09438353795713, -0, -0, -0, -0, -0, -2.501684526224, 0, 0, 0, 0, 0, -2.501687922683, -2.402466626261, -1.665573726236, -2.105654014401, -1.711548579735, 66.7989325839, 66.43905062172, 66.76116193981, 66.28657003522, 135.4026823438, 3.497868599899, 3.118002950289, 68.16519429332, 1, 119.7432533981, 120, 119.7428024469, 135.5520911356, 132.6975632475, 135.2553400803, 132.3902312974, 135.4026823438, 135.5537009954, 132.6993167653, 152.0336271281, 135.256850782, 132.3920814289, -10.50407517144, 0, -6.999157623336, -10.85009709171, -7.380555055614, -10.91121073243, 2.810442051367, 3.343963117335, 1.164401262559, 1.698376819212, 1.986802208067, 2.823554900756, 3.353111912476, 0, 1.17606400924, 1.707974302032, -0, -0, -0, -0, -0.005356690982626, 0.3148880776452, 0.3203571477796, 0, 0.3198556886854, 0.3271031170387
4.1, -0.3157246056595, 2.623936464633, 0.007944441297352, 2.613704392147, 10.99915192242, -0.2211117179627, 0, 700.6954938158, -4.551517122829, 597.0529647763, -78.3937848697, 339.7276897025, -2179.464346503, -107.3704266283, -1239.602579881, 4855.858909103, 3476.785171935, 3899.102017692, 1945.47872303, 6, 0.8172336811443, 1.884564749693, 0.07281341935209, -0, -0, -0, -0, -0, -2.305721385444, 0, 0, 0, 0, 0, -2.305723248342, -2.230595283548, -1.506228019445, -1.946453403005, -1.586917074817, 67.20762485048, 66.84462988195, 67.17344734758, 66.69424733515, 136.2298919187, 3.580903302486, 3.216282125965, 70.58414943528, 1, 119.8139364028, 120, 119.8125218099, 136.3758330953, 133.5192141887, 136.0857068088, 133.2182820102, 136.2298919187, 136.3772664564, 133.5207681295, 152.8705199479, 136.0870405885, 133.2199538378, -10.28153126515, 0, -6.695066797758, -10.61165899306, -7.060969893346, -10.64724306571, 2.708766335125, 3.231125338304, 1.061423946119, 1.584013270048, 1.884564749693, 2.720977029958, 3.239419412671, 0, 1.072191968748, 1.592906042123, 5.551115123126e-17, -0, -5.551115123126e-17, -0, -0.005026110225331, 0.3156417725436, 0.32091599774, 0, 0.3192667906282, 0.3266154343925
4.125, -0.5470474415607, 1.98853974092, -0.2603989292109, 1.944635880949, 15.13669725716, -0.1340799290482, 0, 687.92072656, -5.518500252309, 562.639729203, -79.53559497755, 663.7542659333, -1724.682356434, 226.3393781122, -1088.43833943, 4657.603741745, 3311.684413841, 4072.997283795, 2108.887904376, 6, 0.6469430154018, 1.783089214991, 0.04921825706807, -0, -0, -0, -0, -0, -2.08268473443, 0, 0, 0, 0, 0, -2.082685503192, -2.028242289811, -1.319485356851, -1.764674269741, -1.444866523219, 67.61588853786, 67.24973733463, 67.58633268432, 67.10317444176, 137.0575628957, 3.562449097012, 3.224161264413, 70.99997316101, 1, 119.8865045152, 120, 119.8843378069, 137.1986016812, 134.3388876947, 136.9179069882, 134.0474122947, 137.0575628957, 137.1998481891, 134.3402076961, 153.7081653689, 136.9190567924, 134.048878692, -9.953055769545, 0, -6.386624015532, -10.26610569026, -6.725890948449, -10.27192940505, 2.608115125602, 3.114011563807, 0.9589560407952, 1.464800212558, 1.783089214991, 2.619251463001, 3.121299567474, 0, 0.9687058341454, 1.472891807555, -0, -0, -5.551115123126e-17, -0, -0.004794727189218, 0.3164225195014, 0.3215576804427, 0, 0.3186510527358, 0.3260273223192
4.15, -0.7728223624821, 1.315696926277, -0.5285762988803, 1.240348281493, 18.84807170246, -0.04044503535845, 0, 671.1269865121, -6.959014548099, 537.7633315095, -75.12017880394, 939.6402184248, -1244.108273215, 568.4783689608, -828.3277569954, 4441.570723755, 3107.405272948, 4269.957280185, 2305.371670858, 6, 0.494672343106, 1.682830013722, 0.02458442647472, -0, -0, -0, -0, -0, -1.827154086771, 0, 0, 0, 0, 0, -1.827154255026, -1.791847660166, -1.103291417008, -1.555844824163, -1.280937488734, 68.0237204203, 67.65441141848, 67.99987228625, 67.51333733918, 137.8856886271, 3.466867183852, 3.163933042679, 69.51462989937, 1, 119.9571520045, 120, 119.9544887686, 138.0204725443, 135.1568334908, 137.7518738227, 134.8776855965, 137.8856886271, 138.0215198162, 135.1578923271, 154.5460342894, 137.752830522, 134.8789228265, -9.526087167301, 0, -6.056751513733, -9.820581100463, -6.360351465843, -9.792775263297, 2.508890696288, 2.99336358318, 0.8574835901444, 1.341588752222, 1.682830013722, 2.51876077026, 2.999480490145, 0, 0.866066368646, 1.34875693914, -0, -0, -0, -0, -0.004693234203581, 0.3172717593211, 0.3223454327484, 0, 0.3179500636418, 0.3253165506719
4.175, -0.9509217198599, 0.6255836709569, -0.7553606700988, 0.5207458669028, 21.962459728, 0.05500555945937, 0, 650.2700591527, -8.504077607678, 516.2400515893, -62.68086595624, 1124.035640249, -687.736398303, 901.2927519901, -517.2059135158, 4205.917209625, 2867.79342674, 4486.84241581, 2532.191683555, 6, 0.3621875095945, 1.584163479284, -0.0002919827525556, -0, -0, -0, -0, -0, -1.535935846452, 0, 0, 0, 0, 0, -1.535935846472, -1.516193902244, -0.855314729036, -1.315947052742, -1.095184121911, 68.43118426299, 68.05872028668, 68.41392589175, 67.9246126907, 138.714242349, 3.256355666948, 2.999938868737, 66.33673126342, 1, 120.0219062832, 120, 120.0189936871, 138.8416531508, 135.973418407, 138.5873584339, 135.7091267181, 138.714242349, 138.8424978335, 135.9741972426, 155.3835470278, 138.5881216467, 135.7101209197, -9.013484197324, 0, -5.755994695862, -9.287096031925, -6.012781616323, -9.222578590831, 2.411413858436, 2.870121189727, 0.7574485889353, 1.215424826785, 1.584163479284, 2.419793614808, 2.874883981449, 0, 0.7646945234852, 1.221547922744, -0, -0, -0, -5.551115123126e-17, -0.004746866651668, 0.3181948357354, 0.3232632558031, 0, 0.3171743758009, 0.3244922352076
4.2, -1.124873628629, -0.04656085221052, -0.977316555576, -0.1783278021878, 24.20293280515, 0.1570560600356, 0, 615.6073930334, -11.38852681157, 497.4868065045, -52.16087638005, 1249.729522606, -139.7285454026, 1232.1255801, -40.12737931089, 3961.923892471, 2606.493181227, 4711.464451791, 2781.106544543, 6, 0.2512594466417, 1.487349145283, -0.02499946208911, -0, -0, -0, -0, -0, -1.209613442208, 0, 0, 0, 0, 0, -1.209613557367, -1.206038910527, -0.5795774961704, -1.046804317322, -0.8860913594443, 68.83837498571, 68.46275004143, 68.82834674243, 68.33675536143, 139.5431784096, 2.984401613352, 2.779842922294, 61.78424729801, 1, 120.0765874683, 120, 120.0736687745, 139.6623051058, 136.7891101308, 139.4241322616, 136.5417083915, 139.5431784096, 139.6629431342, 136.7896053465, 156.2200768505, 139.424701764, 136.5424550312, -8.433643287364, 0, -5.44910653148, -8.683339804877, -5.653804254253, -8.579865818314, 2.315858760145, 2.745355606131, 0.6591647256755, 1.087568452025, 1.487349145283, 2.322547205328, 2.748598160531, 0, 0.6649173320091, 1.092517138457, -0, -0, 5.551115123126e-17, -0, -0.004973017597783, 0.3191459860139, 0.3242576887856, 0, 0.3163670998196, 0.3235840366718
4.225, -1.292991314854, -0.6689577319897, -1.188763144081, -0.8254361671283, 25.43300855608, 0.2591022057708, 0, 589.2709640888, -14.96457686642, 476.4754459374, -39.08610864161, 1336.465047495, 332.243429923, 1561.556017337, 553.1060665058, 3717.602914359, 2340.215404922, 4946.818610341, 3067.437287521, 6, 0.1635842263582, 1.392563916162, -0.04880238260306, -0, -0, -0, -0, -0, -0.8504130333635, 0, 0, 0, 0, 0, -0.8504133418731, -0.8652238970521, -0.2816643548287, -0.7492675191506, -0.6554002806079, 69.24552700301, 68.86660665098, 69.24296553386, 68.74950265243, 140.3724357594, 2.669411810703, 2.517432986517, 56.28508176304, 1, 120.1181324465, 120, 120.1154221766, 140.4826994669, 137.6044617063, 140.2618219263, 137.3753234093, 140.3724357594, 140.4831326753, 137.6046851423, 157.0551332839, 140.2622026045, 137.3758298912, -7.810469820953, 0, -5.141490320458, -8.0324979653, -5.293463389659, -7.890102131044, 2.222319480188, 2.620333410413, 0.5628902993929, 0.9594718091928, 1.392563916162, 2.227134106242, 2.62191672326, 0, 0.5669989816751, 0.9631264646504, -0, -5.551115123126e-17, -0, -0, -0.005385720194029, 0.3200918469339, 0.3252639226388, 0, 0.3155147411554, 0.3225332358711
4.25, -1.461681053418, -1.216991383456, -1.392709926466, -1.398173303985, 25.63654373884, 0.3564873672311, 0, 564.4283430177, -17.92228545711, 468.4060843671, -28.00774941113, 1392.369808145, 714.7650471902, 1893.781815715, 1195.724728304, 3480.135002468, 2082.485976005, 5197.657817242, 3369.370877544, 6, 0.09859527714764, 1.299923441969, -0.07055954332072, -0, -0, -0, -0, -0, -0.4632525518641, 0, 0, 0, 0, 0, -0.4632529031525, -0.5005717035932, 0.03251246023434, -0.4265657700929, -0.4097767823028, 69.65277156437, 69.27040256547, 69.65769089288, 69.16258332917, 141.201953406, 2.340894812525, 2.237161944868, 50.3091646964, 1, 120.1457909397, 120, 120.1434310728, 141.3031227185, 138.4200320176, 141.1000407707, 138.2098004023, 141.201953406, 141.3033588303, 138.4200083032, 157.888541055, 141.1002421816, 138.2100877071, -7.169756770847, 0, -4.829388206606, -7.360025705191, -4.933057341014, -7.179565606278, 2.130835185367, 2.496385518154, 0.4688145803734, 0.8326053248263, 1.299923441969, 2.133629775429, 2.496201924622, 0, 0.4711481154884, 0.8348861172719, -0, 5.551115123126e-17, -0, -0, -0.005992335221886, 0.321002170419, 0.3262294774175, 0, 0.3145970355192, 0.3214195000555
4.275, -1.628111800888, -1.684086371742, -1.584780592278, -1.889930647575, 24.99202489071, 0.4318826798606, 0, 543.7114556769, -20.45806304446, 463.0620637204, -21.58275717185, 1435.48395373, 865.5717682139, 2217.287683258, 1769.650624562, 3257.974919293, 1844.131390925, 5454.100330073, 3652.05600187, 6, 0.05313601169981, 1.209498289091, -0.08877388386482, -0, -0, -0, -0, -0, -0.05682011084832, 0, 0, 0, 0, 0, -0.05682017905043, -0.1214356410285, 0.3510041852959, -0.0854901521697, -0.160468141838, 70.06024438223, 69.67423266341, 70.07234216632, 69.57574537505, 142.031681275, 2.018973559232, 1.95544516888, 44.29975566197, 1, 120.1608887167, 120, 120.1589334156, 142.1238611569, 139.2363053727, 141.938423426, 139.0449359938, 142.031681275, 142.1239148748, 139.2360719196, 158.7204220272, 141.9384607972, 139.0450371438, -6.535524774776, 0, -4.51673368825, -6.689857396413, -4.580207812183, -6.472785366568, 2.041423109963, 2.374716944101, 0.3770657084528, 0.7082900017356, 1.209498289091, 2.042103122524, 2.372726612213, 0, 0.3775322044354, 0.709181548575, 5.551115123126e-17, 5.551115123126e-17, -5.551115123126e-17, -5.551115123126e-17, -0.006790542716142, 0.3218426542947, 0.3271127743425, 0, 0.3136485302246, 0.3203716688794
4.3, -1.794187717404, -2.080517019998, -1.765552554044, -2.307971406428, 23.81901102064, 0.4930900072019, 0, 528.0591882862, -21.8204597486, 460.2627976793, -17.72561148624, 1475.895730157, 910.8729430729, 2536.851664915, 2248.998021069, 3065.775661002, 1646.538281133, 5697.62499411, 3905.774398821, 6, 0.02389889064311, 1.12133189656, -0.1017960702376, -0, -0, -0, -0, -0, 0.3545081292771, 0, 0, 0, 0, 0, 0.3545086888015, 0.2580430085702, 0.664015594071, 0.2619017333371, 0.08399758751656, 70.46805832357, 70.07816830204, 70.48677962094, 69.9888014324, 142.8615829595, 1.723195724729, 1.688971673212, 38.57114279481, 1, 120.1654579788, 120, 120.1639602209, 142.9451122922, 140.0535959163, 142.7767195883, 139.8805436776, 142.8615829595, 142.9450058739, 140.0531961651, 159.551021879, 142.7766140155, 139.8804964409, -5.924638328157, 0, -4.200966013985, -6.039313978054, -4.235182876402, -5.789317069012, 1.954102317059, 2.256231009265, 0.2877233769234, 0.5874870852548, 1.12133189656, 1.952653509119, 2.252452571694, 0, 0.2862977351841, 0.5870211840778, -0, -0, -0, 5.551115123126e-17, -0.007766275929909, 0.3225572672854, 0.3278341833576, 0, 0.3127369379802, 0.3194258716653
4.325, -1.964031246627, -2.416536235418, -1.939588451974, -2.662500473359, 22.36756761636, 0.5389808733285, 0, 518.1869938781, -21.7173309027, 459.6577009591, -15.73201461725, 1503.286455763, 912.2134084498, 2822.173249807, 2596.216902839, 2919.385244701, 1490.594396541, 5915.666570359, 4122.226715267, 6, 0.007569122796115, 1.035465601179, -0.1083098756499, -0, -0, -0, -0, -0, 0.7536064732823, 0, 0, 0, 0, 0, 0.7536078198593, 0.621972750016, 0.9607885760829, 0.6011776401111, 0.313377353123, 70.87627558634, 70.48225867612, 70.90093422397, 70.40162819829, 143.6916393958, 1.46803752994, 1.451323262012, 33.30686581404, 1, 120.1624549337, 120, 120.1614413169, 143.7669915213, 140.8720665541, 143.6147889836, 140.7164637345, 143.6916393958, 143.7667543313, 140.8715463622, 160.3807284676, 143.6145667011, 140.7163075454, -5.346911331175, 0, -3.877612167255, -5.419956543402, -3.894373649698, -5.142123536324, 1.868913315837, 2.141502084285, 0.2008462659711, 0.4707805895257, 1.035465601179, 1.865413937333, 2.136019411589, 0, 0.197580984021, 0.4690449381108, -0, 5.551115123126e-17, -0, -0, -0.008891868500925, 0.3230877340042, 0.328391903821, 0, 0.3119094469374, 0.318613791297
4.35, -2.123397418092, -2.695790151755, -2.094422412121, -2.955415388034, 20.77782663026, 0.5775514338465, 0, 510.1573145107, -21.50186307805, 460.341930354, -14.50133503471, 1539.576421752, 897.6157017045, 3086.17099065, 2866.468278481, 2829.096399822, 1371.845676604, 6101.127589288, 4296.019961335, 6, 0.000826960912982, 0.9519455992541, -0.1073387810431, -0, -0, -0, -0, -0, 1.123999576665, 0, 0, 0, 0, 0, 1.124001549363, 0.9567365809306, 1.23021580535, 0.9188542286101, 0.5220798284295, 71.28493641205, 70.88652587587, 71.31477327018, 70.81414507305, 144.5218454827, 1.247050731771, 1.236730583944, 28.59881342847, 1, 120.1543712782, 120, 120.1539663778, 144.5895828025, 141.691776606, 144.4525479435, 141.5525607205, 144.5218454827, 144.5892476149, 141.6911810183, 161.2098963685, 144.4522372732, 141.5523314251, -4.807306199609, 0, -3.558291565983, -4.838607167322, -3.568700152516, -4.539184778296, 1.785922151258, 2.030872862629, 0.1164897593963, 0.3585214656221, 0.9519455992541, 1.780531885623, 2.023837057041, 0, 0.1115083725079, 0.3556332461613, 5.551115123126e-17, -5.551115123126e-17, -0, -0, -0.01012618329977, 0.3233985782989, 0.3288053657853, 0, 0.3111945767548, 0.3179568745316
4.375, -2.268707807366, -2.919624194589, -2.229042350385, -3.186809373003, 19.13195822691, 0.6089256205717, 0, 508.9702322643, -21.25000586097, 462.4713934712, -14.10717758924, 1585.216575968, 877.1895421759, 3312.291055356, 3067.393795945, 2795.479443058, 1282.897001364, 6252.419542062, 4437.9012939, 6, 0, 0.870858201886, -0.09845244075287, -0, -0, -0, -0, -0, 1.453641897484, 0, 0, 0, 0, 0, 1.453644043974, 1.252346346361, 1.46368789452, 1.204270170785, 0.7080553380136, 71.6940608042, 71.29098405779, 71.7283103696, 71.22629766636, 145.352209591, 1.061720044228, 1.048676508537, 24.48508221763, 1, 120.1436546066, 120, 120.1440048547, 145.4129290184, 142.5127307539, 145.2899738669, 142.3887122702, 145.352209591, 145.4125288402, 142.5121004009, 162.0388769319, 145.2896028931, 142.3884396066, -4.308069219284, 0, -3.243947681602, -4.298909547694, -3.257099251781, -3.98569452963, 1.705238113414, 1.924586185713, 0.0347307337562, 0.2509414062937, 0.870858201886, 1.698177574668, 1.91620062521, 0, 0.02821194911361, 0.2470280946406, -0, -0, -0, 5.551115123126e-17, -0.01141070271863, 0.3234918165384, 0.3291056533627, 0, 0.310601455495, 0.3174164277313
4.4, -2.395812287341, -3.090328945908, -2.342198355133, -3.358949693173, 17.48863043573, 0.6343961788306, 0, 510.7381705808, -21.05141386047, 466.9512298915, -14.63212824593, 1649.80869803, 857.0937898459, 3487.280582163, 3215.48512434, 2810.74752468, 1217.358758677, 6370.093568263, 4540.801795529, 6, 0, 0.7923221222057, -0.08211562492603, -0, -0, -0, -0, -0, 1.73546401176, 0, 0, 0, 0, 0, 1.735465794653, 1.50324506208, 1.655959223513, 1.450716056278, 0.870177948173, 72.10359636372, 71.69564308859, 72.14157540004, 71.63805540504, 146.1827531255, 0.9103401906272, 0.8882166357728, 20.96912855204, 1, 120.1324736983, 120, 120.1336335413, 146.2370584245, 143.3349038969, 146.1270744499, 143.2248267638, 146.1827531255, 146.236623586, 143.334272558, 162.8679800062, 146.1266689874, 143.2245341949, -3.849727367461, 0, -2.936924985948, -3.802225715009, -2.9591560205, -3.48347453478, 1.627005323372, 1.822824445349, -0.0443308739053, 0.1481941363177, 0.7923221222057, 1.618529593573, 1.813324762382, 0, -0.05217453979155, 0.1433879286331, -0, -0, -0, -5.551115123126e-17, -0.01266623179418, 0.3234007964201, 0.3293200245234, 0, 0.3101315563367, 0.3170201443891
4.425, -2.49784423708, -3.211150124508, -2.429300371531, -3.474789985018, 15.89696944057, 0.6534338990763, 0, 513.2517778019, -20.85786633026, 471.4567635345, -15.81558779257, 1724.245914681, 838.5766665201, 3620.103892453, 3301.826838896, 2860.233894598, 1170.667857204, 6454.864343842, 4595.400027392, 6, 0, 0.7164813498092, -0.05981097946999, -0, -0, -0, -0, -0, 1.967065622024, 0, 0, 0, 0, 0, 1.967066694225, 1.707924695445, 1.805174518333, 1.655532920347, 1.007973588374, 72.51347043471, 72.10051013837, 72.55458261934, 72.04941246667, 147.0135075064, 0.786458151383, 0.7514771454369, 18.03032383693, 1, 120.1223773166, 120, 120.124317845, 147.0619921597, 144.1582536736, 146.963873731, 144.0608462823, 147.0135075064, 147.0615477823, 144.1576472146, 163.6974405404, 146.9634553753, 144.0605514488, -3.431626471408, 0, -2.643042716087, -3.348246199259, -2.67811729431, -3.032077224577, 1.551391678395, 1.725727252989, -0.1205734206461, 0.05037937933258, 0.7164813498092, 1.541765317323, 1.715361236833, 0, -0.1295172254583, 0.04481324714027, -5.551115123126e-17, -0, 5.551115123126e-17, -0, -0.01379595781078, 0.323183846379, 0.3294682465042, 0, 0.309785321616, 0.3168039540971
4.45, -2.574428650432, -3.287374979527, -2.491608070037, -3.540007545013, 14.40326946304, 0.6657513451358, 0, 514.6997520182, -20.75434504423, 475.2343424241, -17.7389270791, 1794.679195298, 825.444974018, 3711.667972907, 3331.100302419, 2923.887661907, 1140.08916852, 6504.588729262, 4604.503153774, 6, 0, 0.6434972100595, -0.03404133884513, -0, -0, -0, -0, -0, 2.149909700212, 0, 0, 0, 0, 0, 2.149910079843, 1.867735589639, 1.912946208764, 1.819127802077, 1.123239667738, 72.92361050597, 72.50558984449, 72.9673535008, 72.46038388031, 147.8445105924, 0.6880434266328, 0.6386264482715, 15.62464621446, 1, 120.1143231195, 120, 120.1168845449, 147.8877274008, 144.982721382, 147.8004192067, 144.8967459906, 147.8445105924, 147.8872933399, 144.9821577347, 164.5274112236, 147.8000054356, 144.8964610916, -3.051931001062, 0, -2.362419860388, -2.935223694892, -2.411911788496, -2.629255407009, 1.478578195148, 1.633386447185, -0.1938616478633, -0.04245118592215, 0.6434972100595, 1.468056879529, 1.622393636489, 0, -0.2036851145441, -0.04865524310745, -5.551115123126e-17, -0, -0, -0, -0.01469578338992, 0.3229183226993, 0.3295621681603, 0, 0.3095730487423, 0.316758139163
