Time,Ay,Bk_Stat,GearStat,Pitch,Roll,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xo,Xpreview,X_Design,X_L1,X_L2,X_R1,X_R2,X_Target,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yo,Ypreview,Y_Design,Y_L1,Y_L2,Y_R1,Y_R2,Y_Target,Zcg_SM,Zo,Z_L1,Z_L2,Z_R1,Z_R2
0.75, -0.07742187350702, 0, 6, 1.995306178189, -0.20622974993, -0.2063548669912, 0.7990916013803, 1.453187381009, -1.208523788267, -1.636839641186, 11.13861450802, 11.13427772801, 11.09954426577, 11.0978959377, -1.779926779173, 99.81737970391, 100, 99.85304387291, 104.8764219806, 120.7941025065, 105.1384365587, 105.2812446223, 103.3118104792, 104.4921593164, 102.5201469027, 105.1384365587, -32.21450595738, -32.13950680985, -32.47630803932, -32.44581621138, -31.98342660714, -59.9475436443, -69.97544500583, -59.48448479753, -59.32659458291, -58.08280293925, -60.57879463672, -59.33918978157, -59.48448479753, 44.98771223671, 44.57237950456, 44.89990346614, 44.96154867643, 44.90213407338, 44.96361106887
0.775, -0.06851175621815, 0, 6, 1.991888120817, -0.1956318115902, -0.1957500924698, 0.8136204484483, 1.454116168969, -1.199885673954, -1.639130465409, 11.50899677817, 11.50463082334, 11.46965261637, 11.4679878939, -1.403570587394, 99.81709475324, 100, 99.85259142767, 105.4636716917, 121.378019569, 105.7411399841, 105.868642743, 103.8996181687, 105.0791737624, 103.1075523634, 105.7411399841, -32.23317417588, -32.14305794558, -32.49418026649, -32.44979838949, -31.99972693537, -60.31586949462, -70.34901500761, -59.8255246432, -59.69508833967, -58.45065416821, -60.94703746551, -59.70678662685, -59.8255246432, 44.96915646867, 44.55389217246, 44.88153426405, 44.94298813366, 44.88375864101, 44.94505650039
0.8, -0.05988011118538, 0, 6, 1.987721590224, -0.1852105435103, -0.1853220553324, 0.8276332552956, 1.456011777131, -1.191171402403, -1.641991613788, 11.87935041374, 11.87496510191, 11.83978616323, 11.83811494077, -1.035199083005, 99.8170597325, 100, 99.85235323967, 106.0507404138, 121.9623698177, 106.3438227857, 106.4558187062, 104.4871275616, 105.666041724, 103.6947367461, 106.3438227857, -32.24830759462, -32.14384996863, -32.50881485376, -32.45103698543, -32.01231957936, -60.68449107262, -70.7218934427, -60.16656595367, -60.063849737, -58.81889547279, -61.3155962877, -60.07482152105, -60.16656595367, 44.95064169494, 44.53546089238, 44.86321399577, 44.92447968731, 44.86542469922, 44.92654609972
0.825, -0.05164845013691, 0, 6, 1.983538089913, -0.1748125257157, -0.174917334251, 0.8405683793223, 1.458689275867, -1.181740640405, -1.644664947966, 12.24967502776, 12.24528169219, 12.20994359578, 12.20827003078, -0.6746026001049, 99.81718196843, 100, 99.85226961996, 106.6376510532, 122.5471408333, 106.9464866627, 107.042800398, 105.0743721005, 106.2527856888, 104.2817283646, 106.9464866627, -32.26013507967, -32.14170765605, -32.52027690847, -32.44932614087, -32.02156181645, -61.05336500599, -71.09410417482, -60.50760066723, -60.43283863553, -59.18747998369, -61.68442949549, -60.44324469646, -60.50760066723, 44.93218226772, 44.51708531489, 44.84492264807, 44.90604215833, 44.84710999413, 44.90809594861
0.85, -0.04365928818917, 0, 6, 1.980158266837, -0.164327617253, -0.1644258039122, 0.8528064711533, 1.461623239299, -1.171305242948, -1.646614148489, 12.61998269385, 12.61558153039, 12.58012304061, 12.57844991591, -0.321530373899, 99.81744518661, 100, 99.85235917241, 107.2244240786, 123.1323146638, 107.5491321481, 107.6296147033, 105.6613838729, 106.8394264156, 104.8685539043, 107.5491321481, -32.26890369684, -32.13723156054, -32.52871946202, -32.44498444577, -32.02783733071, -61.42244955317, -71.46567832214, -60.84862006382, -60.80201760281, -59.55636199003, -62.05349682854, -60.81200739722, -60.84862006382, 44.9137835236, 44.49875428367, 44.82664000825, 44.88768354619, 44.82879282265, 44.88971418301
0.875, -0.0360796682825, 0, 6, 1.978216369639, -0.1537063283647, -0.1537979885808, 0.8640126190878, 1.464275351909, -1.15977394414, -1.647211479811, 12.99027087792, 12.98586558107, 12.95032325789, 12.94865245086, 0.02418529160514, 99.81783047699, 100, 99.85263665521, 107.8110803914, 123.7178777006, 108.1517609584, 108.2162875692, 106.2481933352, 107.4259853473, 105.4552389988, 108.1517609584, -32.27483238609, -32.13028344509, -32.53413393064, -32.43796875682, -32.0315650968, -61.79170500382, -71.83663992144, -61.18961609492, -61.17135041883, -59.92549741355, -62.42275944264, -61.18106299135, -61.18961609492, 44.89544048166, 44.48045007094, 44.80834642668, 44.86939212292, 44.81045305905, 44.87139052884
0.9, -0.02892360390312, 0, 6, 1.977968348361, -0.142984792234, -0.1430700374225, 0.8742344210481, 1.466276655159, -1.147227089787, -1.646058325233, 13.36054013617, 13.35613491734, 13.3205432715, 13.31887591161, 0.3626723026359, 99.81830043501, 100, 99.85308607641, 108.3976415204, 124.3038181032, 108.754376779, 108.8028440433, 106.8348292897, 108.0124833328, 106.0418079606, 108.754376779, -32.27812147768, -32.12101520584, -32.53654462198, -32.42842217684, -32.03311604604, -62.16109515889, -72.20700944364, -61.53058182822, -61.54080302044, -60.29484465232, -62.79218044394, -61.55036744399, -61.53058182822, 44.87713725024, 44.46215164174, 44.79002248296, 44.85114135895, 44.79207235011, 44.85309996661
0.925, -0.02220817708582, 0, 6, 1.979347374609, -0.1322328616153, -0.1323118066749, 0.8835593009696, 1.46755211531, -1.133838849168, -1.643113972581, 13.73079208528, 13.72639076029, 13.69078245323, 13.68911910113, 0.6939711545463, 99.81883442572, 100, 99.85369460426, 108.9841295907, 124.8901284332, 109.3569954632, 109.3893080022, 107.4213188884, 108.5989408334, 106.6282841579, 109.3569954632, -32.27893864256, -32.10954365697, -32.53606516402, -32.41648012644, -32.03272117066, -62.5305867323, -72.57679981258, -61.87152379446, -61.91034309163, -60.66436507891, -63.16172487476, -61.91987988414, -61.87152379446, 44.85884960335, 44.44383611422, 44.77165035308, 44.83290022855, 44.77363299303, 44.83481230551
0.95, -0.01592580930021, 0, 6, 1.982102873613, -0.1214894189612, -0.1215621521856, 0.8923459983274, 1.468294091728, -1.119950158103, -1.638605492765, 14.10102832794, 14.09663435258, 14.06104056345, 14.05938135252, 1.018003033795, 99.81941999603, 100, 99.85443358283, 109.5705667907, 125.4768072163, 109.9596161916, 109.9757021269, 108.0076874236, 109.1853782947, 107.2146900098, 109.9596161916, -32.27741086282, -32.09589408508, -32.5328839225, -32.40222653154, -32.03046260695, -62.9001484357, -72.94601411097, -62.21244940788, -62.27994014561, -61.03402311719, -63.53135955821, -62.28956280792, -62.21244940788, 44.84054981159, 44.42548079569, 44.75322262537, 44.81464091522, 44.75512497195, 44.81649907131
0.975, -0.0100264584665, 0, 6, 1.985785697772, -0.110732193852, -0.1107987336319, 0.9012776728758, 1.468850936814, -1.106105885544, -1.632877553393, 14.47125032831, 14.46686678021, 14.43131774333, 14.42966239231, 1.334498048565, 99.82005796916, 100, 99.85526918643, 110.1569756599, 126.0638589921, 110.5622414379, 110.5620481163, 108.5939582308, 109.7718165327, 107.801046901, 110.5622414379, -32.27362483717, -32.08003718976, -32.52721163152, -32.3857700313, -32.02631701009, -63.26975087116, -73.31464566613, -62.55336459754, -62.64956561152, -61.40378600693, -63.90105303546, -62.65938195212, -62.55336459754, 44.82221342135, 44.40707025887, 44.73475136438, 44.79634128915, 44.73655811081, 44.79813626007
1, -0.004438115690294, 0, 6, 1.989715922034, -0.09990089844983, -0.09996116759123, 0.9109760857676, 1.469596206387, -1.09274692608, -1.626285007464, 14.84145925199, 14.83708887082, 14.80161444468, 14.79996223867, 1.643366488259, 99.82075195427, 100, 99.85617244197, 110.7433794553, 126.6512941876, 111.1648756295, 111.1483666544, 109.1801527405, 110.3582761626, 108.3873752056, 111.1648756295, -32.26762877449, -32.06183159035, -32.51922708463, -32.36709867423, -32.02020745956, -63.63936663182, -73.68267837758, -62.89427637445, -63.01919182201, -61.77362341236, -64.27077563083, -63.02930600522, -62.89427637445, 44.80382393416, 44.38860166804, 44.71625731146, 44.77798401155, 44.71795197851, 44.77970456568
1.025, 0.0009321193304207, 0, 6, 1.993078725188, -0.08889894854646, -0.08895276184805, 0.9218558405952, 1.471031207151, -1.080028237871, -1.619226234258, 15.21165578328, 15.20730112826, 15.17193136294, 15.17028111771, 1.944519124535, 99.82149623219, 100, 99.85710539323, 111.3298018042, 127.2391293088, 111.7675240193, 111.7346773172, 109.7662906725, 110.9447773593, 108.9736944217, 111.7675240193, -32.25943238469, -32.04090840981, -32.5090834073, -32.34592284328, -32.01201012736, -64.00896957703, -74.05008636485, -63.23519221651, -63.38879117424, -62.1435070266, -64.64049911476, -63.39930619766, -63.23519221651, 44.78537356802, 44.37008361313, 44.69776187412, 44.75955913201, 44.69932682898, 44.76119102169
1.05, 0.006148224404898, 0, 6, 1.995170284733, -0.07758042343989, -0.07762748394297, 0.9341352895538, 1.473815984654, -1.06790012837, -1.61222843766, 15.58184022757, 15.57750365361, 15.54226904192, 15.54061944141, 2.237734730015, 99.82228343373, 100, 99.85802568878, 111.9162655133, 127.8273877925, 112.3701911179, 112.3209988911, 110.3523903488, 111.5313395904, 109.560023623, 112.3701911179, -32.24900360448, -32.01732996491, -32.49695941132, -32.32234045318, -32.00148672409, -64.37853328416, -74.41683249982, -63.57611918209, -63.75833576991, -62.51341025024, -65.01019572848, -63.76935598173, -63.57611918209, 44.76686422211, 44.35153213377, 44.67928534733, 44.74107459303, 44.68070171246, 44.74259979852
1.075, 0.01124795347984, 0, 6, 1.995643871601, -0.06579180884235, -0.06583173728999, 0.9478869679728, 1.478448504987, -1.056220897762, -1.60570175796, 15.95201234937, 15.94769623484, 15.91262784814, 15.91097781314, 2.522697083701, 99.82311367531, 100, 99.85890827572, 112.5027910638, 128.4160980319, 112.9728792047, 112.9073491639, 110.9384687269, 112.1179817014, 110.1463812615, 112.9728792047, -32.23628073166, -31.99125373757, -32.48298250917, -32.29651070079, -31.98837200861, -64.74803023923, -74.78287154117, -63.91706306817, -64.12779731472, -62.8833074336, -65.37983793982, -64.13943028053, -63.91706306817, 44.74830876001, 44.33296705936, 44.66084650605, 44.72255452959, 44.66209453354, 44.72395258038
1.1, 0.01626045900234, 0, 6, 1.994505016509, -0.05341412422685, -0.05344650375948, 0.9630822284443, 1.485087214006, -1.044814422635, -1.599764995239, 16.32217154642, 16.31787903134, 16.28300796197, 16.28135739125, 2.799070079087, 99.82400695628, 100, 99.85976041712, 113.089396493, 129.0052894334, 113.5755801534, 113.4937451009, 111.524541701, 112.7047218769, 110.7327848969, 113.5755801534, -32.22119466962, -31.96280036059, -32.46716163753, -32.26853399914, -31.97249573737, -65.11743232975, -75.14815653265, -64.25802075775, -64.49714761581, -63.25317325037, -65.74939860834, -64.50950463534, -64.25802075775, 44.72972920525, 44.31441030319, 44.64246289651, 44.70402929305, 44.64352293129, 44.70527876045
1.125, 0.02119242488702, 0, 6, 1.991965040181, -0.04038671777333, -0.04041113776824, 0.9794502139561, 1.493569027368, -1.033410589136, -1.594272477974, 16.69231714834, 16.68805234955, 16.6534093882, 16.65175936531, 3.066560915035, 99.82498891374, 100, 99.86061676587, 113.67609818, 129.5949891246, 114.178298212, 114.0802031236, 112.1106246836, 113.2915773894, 111.3192513306, 114.178298212, -32.20368742014, -31.93208599143, -32.44939844735, -32.23847789503, -31.9538172546, -65.48671176497, -75.51264420019, -64.5989885565, -64.86635883633, -63.6229824634, -66.11885124821, -64.8795546795, -64.5989885565, 44.71115247845, 44.29588454265, 44.62414508737, 44.68552739239, 44.62499990496, 44.68660720829
1.15, 0.02603821705775, 0, 6, 1.988420604816, -0.02671722434719, -0.02673332155733, 0.99637573461, 1.503529064448, -1.021482356015, -1.588939113356, 17.06244857373, 17.05821645808, 17.02383183322, 17.02218456423, 3.324793701912, 99.82606966802, 100, 99.86152082841, 114.2629107884, 130.1852194817, 114.7810360871, 114.6667390521, 112.6967330792, 113.8785638339, 111.9057967815, 114.7810360871, -32.18372523744, -31.89927506523, -32.42954407736, -32.20637816033, -31.93240075263, -65.85584136742, -75.8762988001, -64.9399675658, -65.23540343974, -63.99270988892, -66.48817020203, -65.24955584741, -64.9399675658, 44.69260381835, 44.27740705031, 44.60588463289, 44.66707200879, 44.60651935754, 44.66796249676
1.175, 0.03079500595926, 0, 6, 1.984506688047, -0.01244537211399, -0.01245284098406, 1.013254116368, 1.514561374824, -1.008489204059, -1.583439725603, 17.43256544778, 17.42837164958, 17.39427456483, 17.39263340295, 3.573273261443, 99.82724877779, 100, 99.86250733612, 114.8498468348, 130.7759967161, 115.3837917275, 115.2533681467, 113.2828825286, 114.465695537, 112.4924369656, 115.3837917275, -32.16130557021, -31.86449706736, -32.4074639768, -32.17222733449, -31.90836795426, -66.22479422585, -76.23909417912, -65.28095662524, -65.60425495743, -64.36233040093, -66.85733050464, -65.61948320323, -65.28095662524, 44.67410112412, 44.25898297037, 44.58766168014, 44.64868142721, 44.58806204619, 44.6493642655
1.2, 0.03544840720189, 0, 6, 1.981027522061, 0.002382999296533, 0.002384424398861, 1.029715771596, 1.526220776354, -0.994121735354, -1.57738937766, 17.80266772529, 17.79851828415, 17.76473574843, 17.76310592927, 3.811695735062, 99.82853114361, 100, 99.86361336933, 115.4369171273, 131.3673309449, 115.9865619447, 115.8401053178, 113.8690889508, 115.0529862119, 113.0791871904, 115.9865619447, -32.13645644422, -31.82785844354, -32.38305218696, -32.13603805341, -31.88187242652, -66.59354379515, -76.601013646, -65.62195393103, -65.9728885295, -64.7318189724, -67.22630777927, -65.98931149572, -65.62195393103, 44.65565355017, 44.24060529986, 44.5694544199, 44.6303681114, 44.56960649006, 44.63082665293
1.225, 0.03988992518677, 0, 6, 1.978741658395, 0.01769637842597, 0.01770693695024, 1.045591679458, 1.537891431125, -0.9784860120261, -1.570225373737, 18.17275577534, 18.16865680149, 18.13521125211, 18.13360186066, 4.03986306664, 99.82991696567, 100, 99.86487499004, 116.0241319821, 131.9592266019, 116.5893437895, 116.426965282, 114.4553682672, 115.6404492359, 113.6660620672, 116.5893437895, -32.10923429681, -31.7894182857, -32.35616860787, -32.09775195551, -31.8531601522, -66.96206495751, -76.96204944283, -65.96295781472, -66.34128113853, -65.10115071538, -67.59507858567, -66.35901531045, -65.96295781472, 44.63726089539, 44.22225859669, 44.55124145342, 44.61212884373, 44.5511324543, 44.61234876567
1.25, 0.0442190565416, 0, 6, 1.978083178322, 0.03338888119581, 0.03340878937263, 1.060821825312, 1.549004644567, -0.9614686111724, -1.561489198594, 18.54283052949, 18.53878786715, 18.50570614867, 18.5041205367, 4.257739180107, 99.83134490519, 100, 99.86625810194, 116.6115021938, 132.5516792098, 117.19213596, 117.0139623919, 115.0417365031, 116.2280967355, 114.253075267, 117.19213596, -32.07973879249, -31.74937720827, -32.32670694542, -32.05763614944, -31.82254181554, -67.33033559452, -77.3222073881, -66.30396753987, -66.70941229532, -65.47030119259, -67.96362084985, -66.72856906907, -66.30396753987, 44.61891201674, 44.20392299602, 44.53300271942, 44.59394206313, 44.53262148654, 44.59391101875
1.275, 0.0484815975551, 0, 6, 1.979106196266, 0.04939228873846, 0.049421769463, 1.075425520348, 1.559300894087, -0.9430791865274, -1.55100764812, 18.91289315755, 18.90891232144, 18.87622631613, 18.87466140704, 4.465270568182, 99.8328508032, 100, 99.86781254843, 117.1990405788, 133.1446850711, 117.7949393432, 117.6011109872, 115.6282095671, 116.8159411962, 114.8402405653, 117.7949393432, -32.04806111781, -31.70784317291, -32.29464356903, -32.0158682193, -31.79023056162, -67.69833512016, -77.68149174626, -66.6449836082, -67.07726217481, -65.83924687762, -68.33191309778, -67.09794805814, -66.6449836082, 44.60058602477, 44.18557652223, 44.51471982222, 44.57577730746, 44.51405541301, 44.57548384326
1.3, 0.05262224948726, 0, 6, 1.981622269746, 0.06570090519261, 0.06574021985395, 1.089657525801, 1.568868405457, -0.9236901958606, -1.538892014403, 19.28294490693, 19.27903113996, 19.24676853418, 19.24522449028, 4.662313389561, 99.83443269422, 100, 99.8695319839, 117.7867616774, 133.738245381, 118.3977563766, 118.1884255501, 116.2148032094, 117.4039960961, 115.4275722538, 118.3977563766, -32.0142659688, -31.66484405539, -32.26005107601, -31.97244604245, -31.75629211284, -68.06604352008, -78.03989917817, -66.98600739871, -67.44481116214, -66.20796542374, -68.69993417061, -67.46712889498, -66.98600739871, 44.5822561461, 44.16719619092, 44.49637900292, 44.55760466636, 44.49541953181, 44.55703667531
1.325, 0.0566774930834, 0, 6, 1.985269392822, 0.08234686134604, 0.08239631840523, 1.104106902289, 1.578024299149, -0.9037620481044, -1.525435461405, 19.65298718426, 19.64914538505, 19.6173315742, 19.61580993959, 4.848821111513, 99.83608652768, 100, 99.87138280542, 118.3746806258, 134.3323604053, 119.0005903849, 118.7759205076, 116.8015331346, 117.9922752302, 116.0150846562, 119.0005903849, -31.97842046594, -31.62043086807, -32.22309206096, -31.92753339541, -31.72070079722, -68.4334417962, -78.39742759927, -67.32704079221, -67.81204108515, -66.57643532458, -69.06766340161, -67.83608887362, -67.32704079221, 44.56389584653, 44.14876274552, 44.47798399302, 44.53939905132, 44.47671606743, 44.5385435038
1.35, 0.06065843371734, 0, 6, 1.989458252805, 0.09937165321603, 0.09943158753494, 1.119396657567, 1.587156738478, -0.8838603509595, -1.510995399349, 20.02302143334, 20.0192561076, 19.98791546377, 19.98641794512, 5.024924701275, 99.83782028272, 100, 99.87333817274, 118.9628136396, 134.9270301077, 119.6034460368, 119.3636102756, 117.3884149298, 118.5807925961, 116.6027920865, 119.6034460368, -31.94059160708, -31.57460248805, -32.1839595228, -31.88127570233, -31.6833915088, -68.80051217843, -78.75407534189, -67.66808642985, -68.1789344934, -66.94463566623, -69.43508072323, -68.20480585981, -67.66808642985, 44.54548504352, 44.13026794886, 44.45955266805, 44.52114044586, 44.4579626042, 44.51998393992
1.375, 0.06457366201797, 0, 6, 1.993411774545, 0.1167932216158, 0.1168639438724, 1.135907119084, 1.596639352045, -0.8643819956945, -1.495981340798, 20.39304902887, 20.38936432667, 20.35852047117, 20.35704869746, 5.190626025611, 99.83963856375, 100, 99.87537178229, 119.5511777758, 135.5222540063, 120.2063291743, 119.9515091041, 117.975464024, 119.1695616822, 117.190708728, 120.2063291743, -31.9008475768, -31.52736295291, -32.14284508733, -31.83377924759, -31.64429804301, -69.16723814711, -79.10984145729, -68.00914761651, -68.54547398576, -67.3125459678, -69.80216675153, -68.57325817256, -68.00914761651, 44.52701228776, 44.11171596877, 44.44110569168, 44.50281358502, 44.43918053171, 44.50134311994
1.4, 0.06844635898179, 0, 6, 1.996338329571, 0.1346119396995, 0.1346936914664, 1.153773249797, 1.60697699453, -0.8455163922582, -1.481001537456, 20.76307121317, 20.75947104715, 20.7291467404, 20.72770232717, 5.345951146608, 99.84154097683, 100, 99.87744768302, 120.1397898199, 136.1180299002, 120.8092456892, 120.5396308522, 118.5626959978, 119.7585950409, 117.7788487423, 120.8092456892, -31.85926482927, -31.47875276398, -32.10000399485, -31.78513870983, -31.60331825711, -69.53360377934, -79.46472769467, -68.3502276854, -68.9116421648, -67.68014616424, -70.16890261372, -68.94142437355, -68.3502276854, 44.50847517268, 44.09312030664, 44.42266305951, 44.48441628898, 44.42039093132, 44.48261839322
1.425, 0.07226149385477, 0, 6, 1.997716172502, 0.15282441914, 0.1529173598818, 1.172980648151, 1.61871517189, -0.8273069809296, -1.466609214431, 21.13308905858, 21.12957725032, 21.09979402825, 21.09837874182, 5.491000835931, 99.84353234813, 100, 99.87954007901, 120.7286645451, 136.7143516339, 121.4121997696, 121.12798878, 119.1501267772, 120.3479039475, 118.3672262252, 121.4121997696, -31.81594062486, -31.42884905121, -32.05575172659, -31.73544788549, -31.56033915053, -69.89959273316, -79.81874214967, -68.6913290057, -69.27742183512, -68.04741626104, -70.53526972798, -69.30928281848, -68.6913290057, 44.48988201135, 44.07449975996, 44.40424368699, 44.46596535066, 44.4016138018, 44.46382619424
1.45, 0.07594328477778, 0, 6, 1.997405495179, 0.1714046402589, 0.1715088482594, 1.193411011528, 1.632153635267, -0.8097261057833, -1.453113822242, 21.50310346235, 21.4996837528, 21.47046165536, 21.46907733662, 5.625942643176, 99.84561220719, 100, 99.88162973003, 121.3178139784, 137.3112095523, 122.0151816789, 121.716595427, 119.737772022, 120.9374984481, 118.9558545985, 122.0151816789, -31.7709898781, -31.37774839381, -32.0103447567, -31.68479777435, -31.51536843167, -70.26518800732, -80.17189861057, -69.03244498427, -69.64279612919, -68.41433609276, -70.90124980464, -69.67681160766, -69.03244498427, 44.47125148074, 44.05587581595, 44.38586537814, 44.44748841525, 44.38286814938, 44.44499531168
1.475, 0.07946154294149, 0, 6, 1.995537249466, 0.1902830705533, 0.1903985396386, 1.214665259978, 1.647240077134, -0.7927151435495, -1.440448511559, 21.87311495479, 21.86979105247, 21.84114879007, 21.83979711017, 5.75094615745, 99.8477744095, 100, 99.88370731381, 121.9072479701, 137.9085938843, 122.6181903678, 122.3054622454, 120.3256463154, 121.5273878501, 119.5447461554, 122.6181903678, -31.72452576232, -31.32511239531, -31.96391501452, -31.63305364991, -31.46845131386, -70.63037245151, -80.52421103417, -69.37355819587, -70.00774826966, -68.78088572934, -71.26682511377, -70.04398924879, -69.37355819587, 44.45260934692, 44.03727161052, 44.36754348855, 44.42901463473, 44.36417215261, 44.4261572193
1.5, 0.08274359903456, 0, 6, 1.992415044261, 0.2093412049336, 0.2094678417228, 1.236256568803, 1.663650116084, -0.7759989977534, -1.428403137569, 22.24312423668, 22.23989948541, 22.21185423342, 22.21053688125, 5.866219928939, 99.85000581445, 100, 99.88578575355, 122.4969745677, 138.5064934773, 123.2212625075, 122.8946001832, 120.9137633154, 122.1175796113, 120.1339120158, 123.2212625075, -31.67666627042, -31.27150545534, -31.9165014943, -31.58043348288, -31.4197849294, -70.99512948955, -80.87569560251, -69.71469315726, -70.37226195978, -69.14704572804, -71.63197871968, -70.41079475737, -69.71469315726, 44.43398289161, 44.01870832507, 44.34927806586, 44.41056924325, 44.34552920332, 44.40733976617
1.525, 0.08576036143265, 0, 6, 1.988583562135, 0.2284456739372, 0.2285833364533, 1.257451771748, 1.680939425016, -0.7590548032404, -1.416684230346, 22.61313173461, 22.61000938969, 22.5825766094, 22.5812952513, 5.972070355258, 99.85228232276, 100, 99.88787782145, 123.0869993179, 139.1048939159, 123.8243912102, 123.4840187199, 121.5021358516, 122.7080793658, 120.7233620728, 123.8243912102, -31.62754284643, -31.21708628631, -31.86811224812, -31.52694753137, -31.36962841201, -71.35944309979, -81.22637361977, -70.0558584682, -70.73632164875, -69.51279743689, -71.99669494286, -70.77720778732, -70.0558584682, 44.41539397088, 44.00019687015, 44.33105230993, 44.39217251044, 44.32692363971, 44.38856578192
1.55, 0.08850959099426, 0, 6, 1.984810266311, 0.2474801691406, 0.2476287363777, 1.277742901371, 1.698671521132, -0.7415019732245, -1.404989981756, 22.98313796148, 22.98012112571, 22.95331442775, 22.95207067384, 6.068772360641, 99.85458171639, 100, 99.88999280339, 123.6773253402, 139.7037782259, 124.4275679134, 124.0737262582, 122.0907758511, 123.298891678, 121.3131050545, 124.4275679134, -31.57729570112, -31.16204865346, -31.81876596779, -31.47267525713, -31.31825020371, -71.72329775183, -81.57627037469, -70.39706178813, -71.09991352623, -69.87812328689, -72.36095921638, -71.14320894516, -70.39706178813, 44.39685593552, 43.98173517298, 44.31284473409, 44.37384047168, 44.30833465256, 44.36985338579
1.575, 0.09094889011675, 0, 6, 1.981934003476, 0.2663380771389, 0.2664975020133, 1.296866268806, 1.716314689575, -0.7232025867464, -1.392767345468, 23.35314353199, 23.35023505331, 23.32406630294, 23.32286157967, 6.156591535823, 99.85689159188, 100, 99.89215359598, 124.2679543782, 140.3031293466, 125.0307833706, 124.6637303062, 122.6796939744, 123.8900207158, 121.9031484457, 125.0307833706, -31.52606025796, -31.10656034004, -31.76844177552, -31.41771835308, -31.26595165846, -72.0866788678, -81.92541125911, -70.73831039601, -71.46302551837, -70.2430069292, -72.72475812338, -71.50878018016, -70.73831039601, 44.37837343152, 43.96331101946, 44.29463403762, 44.35557901213, 44.28974193798, 44.35121065545
